Latitude,Longitude,Distrito,Concelho,temp_12h,rh_12h,ws_12h,pr_dia,FFMC,ISI,DMC,DC,BUI,FWI,DSR,mes_sin,dia_sin,mes_cos,dia_cos,incendio
41.630625,-6.26792699999279,Bragança,Miranda do Douro,0.5607940446650124,0.32608695652173914,0.17087378640776701,0.0042796005706134095,0.7112886852241891,0.06263373546063289,0.5476513135337241,0.849501217500589,0.5784922169091463,0.17458394642041705,0.0482119525830706,-0.866025,-0.299363,-0.5,-0.954139,0
41.2460009998745,-8.15938099967109,Porto,Marco de Canaveses,0.315136476426799,0.7391304347826086,0.28737864077669906,0.2967189728958631,1.0,0.48342712525532694,0.05252502163371269,0.06079648103055534,0.0614195042926348,0.5768684357400172,0.3811685331293562,1.0,0.790776,0.0,-0.612106,0
40.9270600001017,-8.50527700000339,Aveiro,Santa Maria da Feira,0.7096774193548386,0.4782608695652174,0.12815533980582525,0.0,0.6838769662814747,0.046068147097469925,0.574705699871014,0.9194093158432174,0.6141950429263483,0.13382845400578416,0.03071926309931663,-0.5,0.897805,-0.866025,-0.440394,0
40.2347200000286,-8.43332999971178,Coimbra,Coimbra,0.7568238213399503,0.43478260869565216,0.20194174757281555,0.0,0.709324775620956,0.0675119678816303,0.5787956961157281,0.9053491477495876,0.61067328235911,0.19147978081079708,0.056444224308739896,-0.866025,0.394356,-0.5,0.918958,0
41.5825,-8.13777777777778,Braga,Vieira do Minho,0.4044665012406948,0.4891304347826087,0.5456310679611651,0.0,0.6410006451490484,0.11296077255074358,0.41811027478896934,0.6753593590448512,0.45321145433059157,0.2672288040996499,0.10005821613555609,1.0,-0.299363,0.0,-0.954139,1
41.7602777777778,-7.79722222222222,Vila Real,Montalegre,0.1488833746898263,0.5760869565217391,0.12427184466019418,0.0,0.617305648849168,0.028754490232605585,0.3350204907995494,0.6025449689733721,0.3749344561227763,0.0591576183469481,0.007988090070015962,0.5,-0.988468,0.866025,0.151428,0
41.5008333333333,-8.12027777777778,Braga,Fafe,0.39950372208436724,0.32608695652173914,0.3067961165048544,0.0,0.6875675983377926,0.07859455415845937,0.5090616683266119,0.7230382530830257,0.5376554465983706,0.20800459181084785,0.06503505964247931,0.866025,0.724793,-0.5,0.688967,1
41.00200799995,-8.52809299998813,Aveiro,Santa Maria da Feira,0.5607940446650124,0.42391304347826086,0.34174757281553403,0.0,0.6824870495816019,0.08382617608269556,0.5133720835306218,0.849501217500589,0.5568842592954913,0.22332119843726214,0.07346445255925785,-0.866025,-0.394356,-0.5,0.918958,0
41.2643529997932,-8.21931200000975,Porto,Lousada,0.3722084367245657,0.45652173913043476,0.22524271844660193,0.0,0.6437496442192747,0.04668748952582658,0.41586526687021413,0.6661691933076742,0.45070709126055547,0.11690090821452129,0.024471603005347457,1.0,-0.571268,0.0,0.820763,0
41.5678159999847,-8.59937600029839,Braga,Barcelos,0.6575682382133994,0.5760869565217391,0.18834951456310678,0.0,0.6463515872564088,0.04262654623087629,0.48568093131092127,0.8770717147121201,0.5529398874601845,0.11736072352732255,0.024632883979891378,-0.866025,0.790776,-0.5,-0.612106,0
40.4241649998559,-8.49596499972873,Aveiro,Anadia,0.878411910669975,0.22826086956521738,0.08349514563106795,0.0,0.8091900533196712,0.09242046307383289,0.7933939621532484,0.9674809520069123,0.8080014400087653,0.28339844740981274,0.11074045725981525,-0.5,0.485302,-0.866025,-0.874347,0
41.3585520002577,-8.16629499965244,Porto,Felgueiras,0.4615384615384615,0.5434782608695652,0.12815533980582525,0.0,0.630687747860572,0.03194228214326483,0.4793949091384067,0.7976592569318984,0.5200466437621794,0.08257965903901772,0.013739395453038905,0.5,0.724793,-0.866025,0.688967,1
41.3174279999733,-8.36506699985928,Porto,Paços de Ferreira,0.5235732009925558,0.4782608695652174,0.2912621359223301,0.002853067047075607,0.6587161533936737,0.06233256502488299,0.45243848678302606,0.7092922786898123,0.48583860945240537,0.16118905068750317,0.04208811882291042,1.0,-0.201299,0.0,0.97953,1
41.545,-8.03138888888889,Braga,Cabeceiras de Basto,0.24813895781637715,0.532608695652174,0.1825242718446602,0.0,0.621631942467885,0.03543853087118406,0.37134063709242904,0.6308224020108397,0.4089077063947345,0.08180590085747629,0.013528551656487994,1.0,0.968077,0.0,-0.250653,1
40.5961520004272,-8.5087980000178,Aveiro,Águeda,0.5334987593052108,0.5,0.14368932038834953,0.0,0.6513040549515189,0.038603249240394724,0.5240583212238966,0.8181603958840625,0.5557181652410057,0.10599852859099904,0.02077618608111287,0.5,0.998717,-0.866025,-0.050649,1
38.5751949999067,-8.81567699962192,Setúbal,Palmela,0.7444168734491314,0.29347826086956524,0.3359223300970874,0.0,0.7641126354338628,0.13881163975158298,0.6401456397864386,0.9018144686199042,0.6649083950945788,0.36358706682226394,0.17050603641269135,-0.866025,-0.101168,-0.5,-0.994869,1
41.2744480000602,-8.45098799996906,Porto,Santo Tirso,0.5111662531017369,0.7934782608695652,0.18834951456310678,0.04850213980028531,0.34564334642606404,0.00809881304845201,0.17491468969908733,0.7112834812662007,0.3092575346110802,0.008958470749403827,0.0005133061647271244,-0.866025,0.651372,-0.5,-0.758758,0
